Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
01/28/2019,19.6,2.5,8.8,4.1,75.6,W,10.7,1013.6,0.0
01/27/2019,19.7,4.2,11.5,3.1,63.6,SSE,2.9,1014.1,----
01/26/2019,19.2,3.4,11.1,0.1,46.6,SSE,9.2,1016.5,0.0
01/25/2019,17.6,2.0,10.4,1.4,59.3,WSW,5.1,1017.7,0.0
01/24/2019,17.6,5.0,10.0,-2.3,43.4,SE,8.2,1016.7,0.0
01/23/2019,17.0,1.0,8.3,2.9,73.8,SSE,4.1,1019.3,0.0
01/22/2019,16.0,4.2,9.2,0.8,58.2,SSE,6.3,1019.3,0.0
01/21/2019,14.8,3.4,8.9,-0.0,54.8,SSE,5.5,1021.7,0.0
01/20/2019,12.6,0.5,6.4,0.2,66.9,SE,7.4,1024.4,0.0
01/19/2019,11.2,0.0,5.4,1.2,76.7,SSE,5.1,1024.8,0.0
01/18/2019,10.5,3.5,6.8,5.7,79.3,WNW,8.2,1022.8,0.0
01/17/2019,12.5,2.0,5.9,2.2,79.4,WSW,22.6,1015.3,10.0
01/16/2019,15.5,1.4,7.5,-0.5,60.4,SSW,14.4,1014.6,0.0
01/15/2019,14.2,3.8,8.7,4.0,75.2,S,9.0,1017.3,0.0
01/14/2019,13.5,6.0,8.7,1.7,62.8,SW,26.4,1012.4,0.0
01/13/2019,14.8,3.2,8.5,0.2,58.6,SW,11.6,1016.5,0.0
01/12/2019,14.0,1.6,7.1,-0.3,61.9,SE,4.2,1020.5,0.0
01/11/2019,11.8,1.5,6.1,0.3,68.5,SE,7.9,1025.7,0.0
01/10/2019,10.8,3.0,6.0,3.4,83.7,SE,10.5,1026.8,1.0
01/09/2019,12.0,3.6,6.7,3.6,81.7,WSW,17.5,1018.2,8.2
01/08/2019,11.0,3.4,7.0,1.8,70.1,S,14.4,1020.1,0.0
01/07/2019,11.0,3.0,6.0,1.1,73.3,SW,27.2,1018.3,3.0
01/06/2019,14.0,4.5,7.7,1.5,67.6,SW,16.9,1016.0,0.0
01/05/2019,15.2,4.6,8.8,-0.2,55.1,W,5.1,1021.5,0.0
01/04/2019,14.6,2.0,7.7,1.7,69.5,SSE,7.4,1025.8,0.0
01/03/2019,15.0,3.0,8.6,2.9,70.2,WSW,7.4,1019.4,Tr
01/02/2019,15.0,1.0,8.0,3.0,74.5,SSE,0.9,1019.0,0.0
04/11/2019,19.2,6.0,12.6,6.1,70.0,NW,10.0,1016.9,0.0
04/10/2019,25.0,8.0,15.0,6.4,62.5,NW,13.8,1013.5,0.0
04/09/2019,26.0,6.5,16.1,5.3,52.8,WSW,7.9,1010.6,0.0
04/08/2019,25.6,9.2,18.3,7.3,52.4,W,7.9,1010.1,0.0
04/07/2019,25.4,9.4,18.3,7.2,51.2,SSW,4.4,1012.4,Tr
04/06/2019,20.5,6.6,13.0,6.7,69.7,S,7.9,1015.5,0.0
04/05/2019,22.4,10.0,14.4,8.0,69.3,NW,11.1,1013.7,2.0
04/04/2019,22.0,7.9,13.8,4.8,59.2,WSW,4.8,1013.9,0.0
04/03/2019,17.6,3.2,10.5,3.6,67.5,WSW,4.2,1015.1,0.0
04/02/2019,15.0,5.6,10.4,4.8,72.7,SW,7.9,1014.7,----
04/01/2019,13.2,7.4,9.2,6.3,82.5,WSW,7.9,1011.6,0.1
03/31/2019,12.5,9.0,11.0,6.6,75.0,SW,17.2,1007.7,1.6
03/30/2019,17.0,9.8,13.9,7.6,67.6,SW,11.4,1008.1,0.7
03/29/2019,18.4,8.0,11.9,6.5,71.9,SSE,7.9,1018.5,2.6
03/28/2019,18.4,5.0,11.4,6.3,73.6,SW,11.6,1022.0,1.0
03/27/2019,14.6,2.6,9.8,5.0,73.4,WSW,7.9,1018.4,2.0
03/26/2019,13.6,1.6,8.3,2.9,70.8,W,11.4,1011.9,0.0
03/25/2019,17.6,5.6,10.1,3.4,65.7,W,12.7,1003.2,0.0
03/24/2019,16.8,9.5,13.6,5.8,63.2,WNW,8.5,1006.2,Tr
03/23/2019,22.6,7.4,14.4,6.9,68.2,NW,3.9,1015.0,0.0
03/22/2019,22.4,7.6,14.7,6.1,62.6,NW,8.6,1016.6,0.0
03/21/2019,27.0,8.0,15.4,3.8,49.9,WSW,5.1,1015.6,0.0
03/20/2019,22.2,6.0,13.1,5.0,64.7,NW,7.4,1017.7,0.0
03/19/2019,22.2,3.8,12.2,3.4,64.4,NW,2.6,1020.4,0.0
03/18/2019,16.0,3.5,10.2,5.8,75.9,WNW,8.1,1022.1,0.0
03/17/2019,13.6,8.0,9.4,5.4,76.9,W,16.9,1016.5,1.0
03/16/2019,16.5,5.0,9.4,5.1,77.3,SW,10.7,1014.4,Tr
03/15/2019,15.8,7.4,10.6,6.4,77.6,W,10.2,1015.9,0.0
03/14/2019,24.0,6.5,11.9,3.0,63.5,W,10.7,1009.7,9.0
03/13/2019,23.8,7.5,14.8,-1.2,39.2,S,7.4,1013.1,0.0
03/12/2019,21.0,3.6,11.3,3.5,67.4,SSE,9.0,1021.8,0.0
03/11/2019,17.8,6.4,10.7,5.0,70.3,WNW,7.2,1022.8,0.0
03/10/2019,19.2,4.0,11.3,0.8,56.4,NW,6.0,1024.4,0.0
03/09/2019,18.2,1.0,9.5,0.3,64.5,SW,6.0,1027.0,0.0
03/08/2019,15.5,6.0,10.3,5.2,73.3,WNW,17.1,1023.3,0.0
03/07/2019,16.0,4.2,9.9,3.8,68.7,WNW,11.4,1024.2,0.0
03/06/2019,15.8,5.4,10.5,4.4,69.2,NNW,9.7,1022.2,0.0
03/05/2019,14.6,2.0,8.6,4.9,79.3,W,5.6,1018.8,0.0
03/04/2019,14.0,3.6,8.1,3.1,72.6,SW,6.7,1017.2,0.0
03/03/2019,12.5,3.5,8.2,4.3,77.0,SW,10.9,1017.8,0.0
03/02/2019,11.2,5.0,8.2,5.1,81.7,WSW,9.3,1017.6,0.8
03/01/2019,9.8,3.5,5.9,2.6,80.1,W,18.3,1013.3,3.0
02/28/2019,12.5,6.4,7.8,6.0,89.4,SW,18.5,1009.9,29.0
02/27/2019,18.5,8.8,11.0,4.7,67.7,WSW,18.0,1009.7,----
02/26/2019,21.6,10.4,15.5,-1.9,31.4,SSE,17.1,1014.6,0.0
02/25/2019,21.2,3.4,11.5,1.6,54.9,SSE,8.7,1021.4,0.0
02/24/2019,17.4,3.4,9.7,4.4,74.3,S,3.0,1021.2,0.1
02/23/2019,15.8,2.4,9.5,4.2,73.8,WNW,5.7,1019.3,0.0
02/22/2019,15.2,2.8,8.0,3.5,76.3,NW,6.4,1020.7,1.0
02/21/2019,13.5,5.0,8.9,4.6,74.0,NW,6.9,1022.5,1.0
05/31/2019,40.5,21.0,31.6,10.3,29.7,W,9.0,1008.7,0.0
05/30/2019,39.2,19.6,30.2,8.3,27.6,WNW,8.3,1010.4,0.0
05/29/2019,38.0,18.0,27.6,13.5,47.0,NW,11.6,1010.6,0.0
05/28/2019,36.5,14.6,25.2,12.0,52.7,NW,9.7,1010.8,0.0
05/27/2019,34.4,10.8,22.2,5.7,38.6,NW,6.5,1012.8,0.0
05/26/2019,34.4,13.8,22.8,3.3,31.1,NW,9.5,1013.9,0.0
05/25/2019,41.5,18.4,28.0,9.7,36.6,WNW,11.4,1010.8,0.0
05/24/2019,41.2,20.2,31.8,3.8,19.1,SSW,10.9,1010.0,0.0
05/23/2019,39.4,17.5,29.1,2.3,19.6,WSW,9.0,1014.6,0.0
05/22/2019,37.0,17.0,27.5,3.9,25.6,NW,7.9,1015.1,0.0
05/21/2019,34.0,16.0,25.1,7.9,37.3,WNW,8.6,1015.1,0.0
05/20/2019,31.0,10.6,20.4,6.9,49.2,NNW,9.3,1013.6,0.0
05/19/2019,28.0,11.2,20.7,1.2,29.2,NW,9.8,1011.9,0.0
05/18/2019,37.5,12.0,21.5,8.4,52.6,NW,13.2,1009.7,0.0
05/17/2019,36.6,4.7,22.2,5.2,42.2,W,2.6,1007.2,----
05/16/2019,39.5,17.0,27.6,5.4,28.6,WNW,7.4,1006.7,0.0
05/15/2019,39.2,20.0,29.0,2.1,22.4,WNW,10.7,1008.8,0.0
05/14/2019,36.4,15.4,25.6,1.6,24.9,WNW,6.0,1011.4,0.0
05/13/2019,33.4,14.4,24.0,4.0,29.3,WNW,10.9,1011.8,0.0
05/12/2019,31.6,11.2,21.1,0.0,27.5,NW,6.5,1013.9,0.0
05/11/2019,28.0,7.2,16.2,1.7,50.3,WNW,8.1,1015.7,0.0
05/10/2019,20.8,7.0,13.8,7.5,69.6,NW,10.7,1015.6,0.0
05/09/2019,21.5,7.0,14.1,6.7,66.1,NW,10.7,1013.7,0.0
05/08/2019,24.0,11.0,15.5,8.3,65.0,NW,16.7,1015.2,0.0
05/07/2019,34.8,15.0,21.9,8.9,50.0,WNW,13.9,1013.1,0.0
05/06/2019,34.6,15.6,24.6,-1.3,18.6,SSE,13.2,1012.6,0.0
05/05/2019,30.6,8.2,20.7,3.8,39.0,S,8.2,1015.4,0.0
05/04/2019,27.6,7.0,15.0,6.5,63.2,NW,13.7,1014.4,0.0
05/03/2019,31.4,15.2,23.1,9.3,44.9,WNW,14.6,1010.5,Tr
05/02/2019,32.0,19.0,25.8,3.1,24.1,W,7.9,1011.6,0.0
05/01/2019,32.0,10.5,20.4,2.4,35.9,NW,4.6,1014.6,0.0
04/30/2019,31.8,13.4,23.9,-0.3,22.9,NW,8.3,1013.6,0.0
04/29/2019,29.5,10.0,20.1,5.5,46.1,SSW,9.3,1014.2,----
04/28/2019,28.8,10.5,20.1,3.4,36.6,N,9.5,1013.7,0.0
04/27/2019,27.3,14.8,20.6,1.4,29.6,E,4.6,1015.2,0.0
04/26/2019,26.2,11.6,19.8,2.2,32.7,NW,4.5,1018.3,0.0
04/25/2019,25.4,8.0,17.6,2.3,45.1,WNW,5.3,1022.9,0.0
04/24/2019,23.2,5.0,12.8,2.4,59.0,WSW,9.7,1025.6,0.0
04/23/2019,18.0,2.4,9.3,3.3,71.1,WNW,4.6,1022.9,0.0
04/22/2019,11.8,1.6,7.4,3.2,76.0,W,16.4,1017.5,0.0
04/21/2019,17.2,5.8,9.4,4.9,75.4,W,15.5,1014.9,4.0
04/20/2019,17.4,3.8,10.7,5.2,72.8,WSW,10.7,1017.5,1.7
04/19/2019,18.2,6.6,11.7,5.0,66.6,W,11.1,1017.0,Tr
04/18/2019,19.0,4.5,11.8,5.6,70.4,WNW,8.8,1016.8,Tr
04/17/2019,19.0,7.0,12.4,6.1,68.7,WSW,12.0,1013.3,0.0
04/16/2019,21.5,10.8,14.2,10.4,79.1,W,4.9,1015.0,2.0
04/15/2019,25.4,8.2,14.0,6.4,70.2,NW,9.5,1016.1,0.0
04/14/2019,28.5,17.5,21.4,-0.9,22.9,SSE,18.5,1011.1,0.0
04/13/2019,28.2,10.0,17.3,2.1,38.3,ESE,10.0,1014.6,0.0
04/12/2019,23.6,4.8,13.5,6.1,71.5,W,4.5,1017.3,0.0
07/20/2019,31.2,17.8,24.1,16.0,64.5,WNW,13.2,1010.9,0.0
07/19/2019,32.5,18.5,24.5,15.8,59.7,NW,11.1,1010.1,0.0
07/18/2019,38.6,20.6,28.6,12.5,40.2,W,11.6,1006.0,0.0
07/17/2019,37.6,19.0,27.4,9.0,35.0,WSW,13.4,1006.8,0.0
07/16/2019,31.0,18.0,24.0,13.1,55.9,WNW,16.4,1008.4,0.0
07/15/2019,32.8,16.6,24.4,12.2,50.3,WNW,12.0,1007.2,0.0
07/14/2019,32.4,15.7,24.6,12.1,51.1,NW,11.4,1008.5,0.0
07/13/2019,36.5,17.3,25.7,14.5,54.3,WNW,11.8,1008.3,0.0
07/12/2019,35.8,18.8,27.9,11.2,39.4,W,10.2,1006.3,0.0
07/11/2019,35.5,18.2,27.4,12.1,42.0,WNW,10.1,1004.4,0.0
07/10/2019,34.4,16.6,25.8,12.9,48.6,NW,10.7,1006.7,0.0
07/09/2019,33.2,16.6,25.5,9.0,39.6,NW,13.4,1008.9,----
07/08/2019,37.5,18.2,25.8,12.6,50.1,WNW,12.3,1006.8,0.0
07/07/2019,34.4,16.4,26.1,12.1,47.1,NW,11.6,1004.9,0.0
07/06/2019,33.6,17.6,24.7,14.8,59.5,NW,11.6,1005.4,0.0
07/05/2019,33.4,16.4,24.8,12.3,50.8,NW,7.6,1007.2,0.0
07/04/2019,32.9,15.5,25.1,8.6,40.4,NW,11.1,1010.4,0.0
07/03/2019,31.0,16.0,23.9,11.4,53.8,WNW,14.8,1009.9,0.0
07/02/2019,34.0,16.8,24.9,6.7,35.0,WNW,11.8,1008.6,0.0
07/01/2019,33.4,18.0,25.8,14.0,53.8,NW,9.5,1006.8,0.0
06/30/2019,32.8,18.5,24.7,15.5,60.4,WNW,9.0,1006.0,0.0
06/29/2019,33.6,16.8,24.3,15.4,62.0,NW,10.2,1005.5,0.0
06/28/2019,34.4,15.6,25.1,10.8,47.1,NW,11.1,1006.4,0.0
06/27/2019,36.5,16.6,27.4,8.4,31.1,NW,12.7,1009.0,0.0
06/26/2019,40.0,20.0,29.1,13.9,43.5,NW,13.0,1008.3,0.0
06/25/2019,39.4,19.0,28.9,11.0,41.4,NW,7.4,1008.0,0.0
06/24/2019,37.4,16.2,26.2,12.3,52.6,NW,11.4,1009.1,0.0
06/23/2019,33.4,14.8,23.7,13.4,59.6,NW,7.6,1010.2,0.0
06/22/2019,31.6,17.4,23.5,13.4,60.2,NW,8.6,1010.0,0.0
06/21/2019,31.4,15.4,23.9,11.6,52.5,NW,8.6,1009.9,0.0
06/20/2019,31.0,15.0,23.5,13.1,54.1,WNW,10.6,1010.7,0.0
06/19/2019,30.5,15.5,23.8,12.2,53.3,WNW,13.0,1012.2,0.0
06/18/2019,30.5,15.0,23.2,13.6,59.8,WNW,9.0,1011.6,0.0
06/17/2019,32.4,17.8,24.5,12.5,49.8,WSW,12.0,1009.1,0.0
06/16/2019,31.8,15.5,24.1,12.5,54.1,W,4.9,1007.9,0.0
06/15/2019,29.8,13.8,22.6,12.7,58.0,NW,8.1,1008.6,0.0
06/14/2019,29.8,15.0,22.0,13.5,62.5,WNW,11.6,1010.0,0.0
06/13/2019,33.0,16.0,21.9,15.6,66.7,WNW,14.2,1011.4,0.0
06/12/2019,33.5,19.0,27.0,13.2,44.4,W,11.1,1010.3,0.0
06/11/2019,33.4,17.0,25.9,11.3,42.2,W,9.0,1009.7,0.0
06/10/2019,32.2,15.2,24.5,11.2,51.7,WNW,9.0,1008.2,0.0
06/09/2019,37.5,18.5,23.5,17.3,70.4,NW,11.4,1009.2,0.0
06/08/2019,37.2,21.5,27.8,12.8,41.9,NW,10.4,1009.5,Tr
06/07/2019,37.6,22.0,28.2,14.5,46.2,WNW,7.4,1011.1,Tr
06/06/2019,38.0,22.0,29.9,15.0,42.8,NW,9.3,1010.9,Tr
06/05/2019,38.0,19.2,28.9,16.0,47.5,NW,7.4,1011.3,0.0
06/04/2019,38.6,19.0,28.7,15.8,46.9,NW,10.2,1011.5,0.0
06/03/2019,35.6,15.4,26.6,11.1,48.7,NW,10.7,1013.2,0.0
06/02/2019,36.2,16.2,26.0,10.0,39.0,NW,10.9,1011.5,0.0
06/01/2019,41.8,20.5,29.1,12.0,36.1,NW,13.9,1008.6,0.0
09/08/2019,30.2,16.4,23.2,16.4,68.3,WNW,12.3,1010.6,0.0
09/07/2019,31.2,15.6,23.2,15.9,67.6,WNW,12.5,1011.1,0.0
09/06/2019,30.2,16.4,23.5,15.8,65.6,WNW,12.5,1010.6,0.0
09/05/2019,31.2,16.6,23.7,15.5,64.3,NW,12.5,1008.4,0.0
09/04/2019,32.5,18.4,25.4,14.5,53.3,NW,13.6,1008.4,0.0
09/03/2019,38.5,16.4,24.5,13.5,54.4,NW,14.5,1009.2,0.0
09/02/2019,35.0,18.8,26.9,14.2,49.3,NW,14.8,1007.7,0.0
09/01/2019,35.5,18.8,26.3,13.7,49.8,NW,8.3,1007.2,0.0
08/31/2019,35.0,17.5,25.3,15.5,63.1,NW,7.2,1008.7,0.0
08/30/2019,34.0,19.8,25.0,17.4,65.4,NW,11.4,1009.2,0.0
08/29/2019,33.4,20.0,25.1,17.7,66.1,NW,13.8,1009.5,0.0
08/28/2019,36.2,20.0,26.5,14.6,53.5,NW,13.9,1009.2,0.0
08/27/2019,36.0,18.5,27.0,11.0,44.6,NNW,9.0,1010.0,----
08/26/2019,35.6,16.5,26.6,10.0,40.9,NW,8.1,1010.1,0.0
08/25/2019,35.6,18.8,26.5,15.4,57.8,NW,7.9,1009.4,0.0
08/24/2019,36.7,18.8,27.5,15.5,52.3,NW,9.5,1007.6,0.0
08/23/2019,36.4,18.4,26.8,13.1,49.3,NW,10.4,1008.4,0.0
08/22/2019,34.0,15.6,23.8,13.3,44.0,NW,16.3,1010.7,0.0
08/21/2019,32.0,19.0,24.6,15.4,61.8,WNW,14.8,1011.9,0.0
08/20/2019,35.0,17.0,25.1,10.2,49.4,WNW,11.1,1010.7,0.0
08/19/2019,34.5,16.2,24.5,13.4,56.2,WNW,7.4,1008.5,0.0
08/18/2019,32.2,17.2,24.7,16.3,65.8,WNW,22.0,1007.9,0.0
08/17/2019,36.8,16.4,25.2,11.8,46.9,WNW,9.3,1008.8,0.0
08/16/2019,36.5,16.0,26.2,8.9,38.0,W,11.6,1009.9,0.0
08/15/2019,33.8,15.8,25.5,11.4,41.6,WNW,16.9,1008.6,0.0
08/14/2019,35.0,20.0,25.7,6.3,29.7,NW,10.2,1007.2,0.0
08/13/2019,34.8,19.0,27.4,7.5,34.9,WNW,15.3,1005.8,0.0
08/12/2019,33.6,19.0,25.1,14.3,58.2,NW,8.5,1006.4,0.0
08/11/2019,33.0,19.2,25.3,14.7,57.8,WNW,17.1,1006.4,0.0
08/10/2019,31.8,17.0,24.5,15.0,59.8,WNW,10.9,1006.9,0.0
08/09/2019,32.5,17.8,24.7,15.8,63.3,W,14.6,1007.6,0.0
08/08/2019,31.8,17.6,24.5,16.3,57.6,NW,17.9,1008.5,0.0
08/07/2019,32.4,17.6,24.1,16.1,64.4,NW,16.7,1008.1,0.0
08/06/2019,34.5,19.4,25.6,14.4,57.7,WNW,12.5,1006.9,0.0
08/05/2019,34.2,18.2,26.1,15.1,57.8,NW,13.0,1006.0,0.0
08/04/2019,33.8,17.8,25.0,15.2,60.1,NW,11.6,1006.1,0.0
08/03/2019,32.2,18.5,24.7,15.5,61.1,NW,13.9,1007.0,0.0
08/02/2019,35.7,18.2,25.1,15.4,59.1,NW,10.4,1007.3,0.0
08/01/2019,38.5,19.6,28.5,12.8,41.3,NW,8.6,1005.0,0.0
07/31/2019,38.0,18.0,28.2,7.6,33.5,NW,8.1,1005.6,0.0
07/30/2019,37.0,17.0,27.1,4.8,35.9,W,6.9,1006.0,0.0
07/29/2019,32.8,16.8,24.7,12.7,55.0,NW,9.7,1005.7,0.0
07/28/2019,32.5,18.5,25.2,13.7,54.6,WNW,11.4,1003.4,0.0
07/27/2019,34.3,19.5,26.3,15.2,55.0,NW,11.1,1005.0,0.0
07/26/2019,35.0,15.5,25.6,12.1,46.9,NW,5.8,1008.0,0.0
07/25/2019,34.2,17.0,25.9,7.7,35.2,WNW,10.0,1008.3,0.0
07/24/2019,34.0,17.5,26.0,6.3,32.6,WNW,10.7,1006.5,0.0
07/23/2019,34.0,16.4,26.0,11.3,46.4,NW,12.0,1005.9,0.0
07/22/2019,33.6,19.4,25.0,16.3,63.2,NW,14.8,1007.9,0.0
07/21/2019,31.8,18.2,24.2,16.8,67.0,NW,14.4,1009.7,0.0
10/28/2019,26.2,11.4,18.4,10.8,62.8,WSW,10.4,1013.2,----
10/27/2019,24.4,15.8,19.5,9.7,54.1,NW,8.5,1013.1,0.0
10/26/2019,26.2,11.2,18.0,10.2,63.0,WNW,2.8,1013.7,0.0
10/25/2019,26.0,12.0,18.2,12.1,69.8,WNW,4.9,1012.7,0.0
10/24/2019,28.5,13.6,17.5,12.1,73.9,WSW,8.3,1012.1,1.0
10/23/2019,28.4,16.0,21.3,7.9,45.8,SE,10.7,1011.3,1.0
10/22/2019,28.0,11.4,19.8,8.7,55.9,WNW,4.2,1013.0,0.0
10/21/2019,25.8,15.6,20.1,13.7,70.4,NW,10.7,1016.6,0.0
10/20/2019,26.6,13.6,19.5,14.1,73.0,WNW,7.7,1018.2,0.0
10/19/2019,29.8,13.2,19.1,13.6,73.5,WNW,7.4,1017.2,0.0
10/18/2019,31.4,16.0,22.4,16.5,65.9,WNW,4.4,1016.9,0.0
10/17/2019,31.2,17.0,23.4,11.5,53.3,W,7.4,1016.8,Tr
10/16/2019,33.5,20.4,24.5,9.9,43.6,SSE,11.6,1015.6,2.0
10/15/2019,35.0,21.6,26.9,9.6,37.3,ESE,18.3,1016.0,0.0
10/14/2019,35.0,17.2,26.9,6.5,28.8,SSE,5.6,1015.4,0.0
10/13/2019,34.0,14.2,23.3,13.7,61.9,NW,4.9,1014.4,0.0
10/12/2019,32.6,12.6,22.3,13.1,61.9,NNW,7.4,1014.2,0.0
10/11/2019,34.0,15.8,23.8,9.8,47.2,NNW,7.1,1014.5,0.0
10/10/2019,34.0,16.0,23.7,4.1,38.1,NNW,9.3,1016.2,0.0
10/09/2019,34.0,14.2,23.9,6.6,41.5,NW,8.5,1016.8,0.0
