Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
02/15/2019,16.6,4.8,9.0,1.5,62.4,WSW,15.8,1014.2,0.5
02/14/2019,19.3,6.0,12.8,2.4,51.8,SW,10.2,1013.4,0.0
02/13/2019,18.2,3.6,10.4,1.4,56.3,ESE,7.4,1021.5,0.0
02/12/2019,14.0,2.0,8.6,2.9,71.1,W,13.8,1023.2,0.0
02/11/2019,15.0,4.1,9.2,4.3,73.2,W,14.8,1020.1,Tr
02/10/2019,15.2,2.4,8.7,4.0,71.7,SW,10.6,1018.7,0.0
02/09/2019,15.4,4.6,9.4,4.0,69.9,SW,5.6,1017.5,0.0
02/08/2019,14.8,5.8,10.7,6.6,77.8,NW,4.8,1014.8,1.3
02/07/2019,14.5,9.0,11.3,8.1,81.0,N,9.3,1017.3,16.9
02/06/2019,20.2,9.0,11.6,2.3,56.3,ESE,4.2,1023.5,1.1
02/05/2019,20.0,4.5,12.4,0.7,45.8,ESE,7.9,1024.8,0.0
02/04/2019,18.0,4.3,11.2,0.7,50.1,ESE,3.7,1023.9,0.0
02/03/2019,19.0,6.0,11.4,-0.1,47.0,ENE,13.7,1022.2,0.0
02/02/2019,17.0,5.0,9.9,2.2,60.5,NNW,12.3,1021.5,0.0
02/01/2019,15.5,4.0,9.1,-1.0,52.1,WSW,2.8,1022.6,----
01/31/2019,16.4,3.8,9.8,0.1,54.3,WNW,10.9,1020.3,0.0
01/30/2019,15.8,4.8,10.2,1.3,55.5,W,6.9,1019.2,0.0
01/29/2019,14.8,5.5,9.2,3.7,70.0,W,12.5,1018.9,0.0
01/28/2019,21.0,6.4,12.0,-0.0,45.7,W,13.0,1011.1,0.0
01/27/2019,21.5,6.5,13.2,1.3,47.6,SW,5.8,1013.2,----
01/26/2019,20.2,4.5,10.4,-1.6,43.5,SSW,3.7,1016.2,0.0
01/25/2019,19.8,4.5,11.6,-2.0,41.6,SW,7.4,1017.1,0.0
01/24/2019,17.8,3.0,9.8,-0.2,43.4,SSW,7.9,1016.6,0.0
01/23/2019,18.5,2.0,9.3,-2.3,47.2,SW,5.6,1018.2,0.0
01/22/2019,16.5,3.5,9.5,-3.1,42.7,SE,3.2,1018.8,0.0
01/21/2019,15.2,3.4,9.6,-2.5,44.6,WSW,1.4,1021.9,0.0
01/20/2019,14.0,0.2,6.2,0.2,66.7,SSW,3.7,1024.7,0.0
01/19/2019,13.2,-0.4,5.4,-0.2,68.7,NW,9.3,1024.5,0.0
01/18/2019,12.2,3.0,7.0,2.9,75.7,W,12.5,1021.9,0.0
01/17/2019,14.2,2.4,6.0,2.7,82.3,WSW,26.6,1014.2,2.0
01/16/2019,15.2,0.2,7.8,-1.7,53.0,S,14.4,1013.8,0.0
01/15/2019,13.8,1.2,7.9,2.7,71.8,WNW,12.5,1017.7,0.0
01/14/2019,16.0,6.0,8.9,1.6,60.5,WSW,22.9,1012.1,0.0
01/13/2019,16.0,4.4,10.3,-3.6,40.5,SW,7.4,1010.6,0.0
01/12/2019,15.2,1.6,8.4,-4.2,44.0,NNW,1.4,1019.9,0.0
01/11/2019,13.2,0.8,7.0,-4.3,46.5,SSW,3.7,1026.2,0.0
01/10/2019,11.4,0.8,5.6,2.0,80.3,CAL,0.0,1026.9,0.2
01/09/2019,14.0,4.0,7.2,2.7,74.9,WSW,19.2,1017.5,0.5
01/08/2019,12.8,0.3,6.0,-2.3,55.7,SW,14.1,1019.9,0.0
01/07/2019,12.2,2.5,6.8,-0.3,62.2,WSW,22.5,1018.4,0.0
01/06/2019,17.6,3.8,7.8,1.8,68.3,WSW,12.7,1015.1,0.0
01/05/2019,16.8,6.0,10.5,-1.0,45.3,SSW,4.6,1020.1,0.0
01/04/2019,15.6,1.4,7.5,1.3,66.8,SW,7.4,1026.3,0.0
01/03/2019,16.0,3.0,8.6,1.9,64.7,SW,10.4,1019.0,0.0
01/02/2019,16.2,2.8,8.7,1.5,62.7,WSW,6.5,1017.6,0.0
04/11/2019,23.0,9.0,15.2,4.3,50.3,WNW,10.7,1015.2,0.0
04/10/2019,27.0,12.6,18.6,6.9,48.5,W,14.8,1010.8,0.0
04/09/2019,27.4,11.2,19.3,8.3,52.7,WSW,10.7,1009.1,0.0
04/08/2019,27.6,11.8,19.9,7.7,47.3,W,11.1,1009.3,0.0
04/07/2019,26.2,12.2,18.8,9.1,58.5,W,6.5,1011.7,1.0
04/06/2019,21.0,9.4,15.6,6.8,57.9,W,9.5,1014.1,0.0
04/05/2019,23.2,12.0,15.9,6.4,54.4,W,9.3,1012.1,5.0
04/04/2019,21.6,9.5,15.7,2.7,44.5,W,10.7,1012.7,0.0
04/03/2019,20.6,7.0,12.8,1.5,49.0,WNW,6.0,1014.1,0.0
04/02/2019,15.6,5.5,11.0,3.5,64.2,WNW,12.7,1014.1,----
04/01/2019,16.8,7.0,10.3,4.4,68.0,WNW,19.9,1010.0,0.0
03/31/2019,18.0,9.5,13.4,4.3,57.5,W,25.9,1006.4,2.0
03/30/2019,19.0,12.5,15.9,5.2,51.3,W,6.9,1007.7,----
03/29/2019,20.2,10.0,14.0,5.3,58.4,W,5.6,1017.5,0.2
03/28/2019,18.8,8.2,12.8,4.5,59.7,W,17.1,1020.5,0.0
03/27/2019,17.2,6.5,10.8,2.4,57.7,WNW,9.0,1017.7,0.0
03/26/2019,16.6,6.0,10.7,2.5,58.1,WNW,20.8,1009.6,0.0
03/25/2019,18.6,8.0,12.0,3.7,59.2,WNW,16.2,1002.1,----
03/24/2019,22.8,12.7,16.4,5.7,52.1,WNW,5.6,1005.3,----
03/23/2019,24.0,11.5,17.1,4.8,47.3,NE,16.9,1013.6,0.0
03/22/2019,26.5,11.0,17.9,4.6,43.9,ESE,10.7,1015.2,0.0
03/21/2019,24.8,10.5,17.6,2.2,36.9,ENE,6.7,1014.7,0.0
03/20/2019,24.0,11.2,17.3,1.7,37.6,N,12.7,1016.0,----
03/19/2019,22.2,7.5,15.4,3.4,47.8,WSW,2.4,1018.3,0.0
03/18/2019,20.4,8.5,12.8,5.2,59.8,NW,26.5,1019.8,0.0
03/17/2019,16.0,7.4,10.3,6.1,77.3,WSW,23.6,1015.0,0.5
03/16/2019,17.8,5.8,10.9,4.7,67.6,SW,12.7,1013.5,0.5
03/15/2019,16.4,7.0,10.6,6.5,75.7,WSW,14.8,1014.5,----
03/14/2019,-----,-----,-----,-----,57.6,WSW,16.2,1008.3,0.2
03/13/2019,-----,-----,-----,-----,25.3,SSW,15.1,1012.0,----
03/12/2019,20.8,6.8,13.8,4.1,55.8,SSW,8.8,1020.6,0.0
03/11/2019,22.5,5.6,12.1,4.0,59.4,W,15.8,1020.4,0.0
03/10/2019,21.8,4.6,13.5,-5.7,27.0,WNW,3.4,1022.9,0.0
03/09/2019,19.4,3.6,12.4,-8.0,26.1,CAL,0.0,1025.7,0.0
03/08/2019,18.0,5.4,10.9,-0.1,53.6,SSW,14.8,1021.6,0.0
03/07/2019,19.7,8.2,12.2,3.1,55.3,WNW,19.9,1021.9,0.0
03/06/2019,19.0,8.5,12.7,3.7,55.7,NNW,13.4,1020.4,0.0
03/05/2019,17.2,4.5,10.7,4.1,67.4,NNW,7.2,1017.6,0.0
03/04/2019,15.0,4.5,9.4,3.0,63.7,WSW,8.2,1016.9,0.0
03/03/2019,14.8,2.5,8.7,2.9,69.0,W,10.4,1016.9,0.0
03/02/2019,14.0,4.5,8.9,4.0,72.4,WNW,16.7,1016.1,0.0
03/01/2019,11.8,2.5,5.9,1.6,74.6,W,23.6,1012.0,0.4
02/28/2019,15.8,6.6,8.5,5.1,80.6,WNW,22.7,1008.3,6.0
02/27/2019,22.5,7.5,11.7,2.0,53.3,WNW,24.4,1008.1,0.0
02/26/2019,22.5,8.5,15.1,-2.3,33.0,WSW,9.7,1014.9,0.0
02/25/2019,21.2,6.4,12.8,1.4,49.4,SE,9.7,1021.3,0.0
02/24/2019,17.8,6.4,11.3,3.6,62.4,NNW,16.2,1020.2,Tr
02/23/2019,17.2,7.0,11.4,2.7,58.7,WNW,13.0,1017.6,0.5
02/22/2019,16.8,6.8,11.4,2.7,58.6,WNW,13.9,1018.8,Tr
02/21/2019,15.4,6.5,10.8,1.3,54.2,WNW,6.9,1021.2,0.0
05/31/2019,41.0,26.6,34.2,2.1,14.4,WNW,10.2,1007.4,0.0
05/30/2019,41.0,25.5,33.5,0.9,14.3,NW,16.7,1008.5,0.0
05/29/2019,40.0,24.0,32.4,-0.4,13.4,NNW,16.2,1008.0,0.0
05/28/2019,37.8,22.0,29.9,-1.2,14.5,NNW,14.8,1007.9,0.0
05/27/2019,36.5,17.5,27.1,-2.6,15.3,W,8.8,1010.3,0.0
05/26/2019,38.5,20.0,29.0,1.9,19.8,WNW,12.5,1010.5,0.0
05/25/2019,42.0,22.5,31.7,-0.4,13.7,NW,11.1,1009.0,0.0
05/24/2019,41.5,22.5,32.1,-3.0,10.8,SW,12.5,1009.7,0.0
05/23/2019,38.0,21.5,30.5,-2.1,13.2,WNW,10.7,1013.5,0.0
05/22/2019,36.5,21.0,29.4,0.3,16.5,WNW,10.7,1013.7,0.0
05/21/2019,35.5,19.0,27.7,1.2,19.2,W,11.4,1012.9,0.0
05/20/2019,32.5,17.5,25.4,-0.0,21.4,WNW,13.9,1011.2,0.0
05/19/2019,32.5,16.0,23.3,-1.4,20.8,WNW,14.6,1009.6,0.0
05/18/2019,37.5,20.0,27.9,-4.6,15.1,NW,18.8,1005.9,0.0
05/17/2019,38.5,20.0,28.9,-1.7,17.9,WNW,9.0,1005.9,0.0
05/16/2019,39.0,23.0,31.8,-8.3,8.9,SW,6.1,1004.8,0.0
05/15/2019,37.5,25.0,31.5,-3.7,11.6,NNE,13.8,1007.3,0.0
05/14/2019,36.4,21.0,29.0,0.1,17.1,N,15.1,1009.2,0.0
05/13/2019,35.0,21.0,27.8,1.7,20.5,N,17.1,1009.5,0.0
05/12/2019,32.8,16.4,24.2,-2.2,19.3,ESE,2.3,1011.8,0.0
05/11/2019,28.0,1.1,19.2,1.5,34.8,SW,6.5,1013.9,0.0
05/10/2019,25.0,9.0,16.3,4.3,49.5,SSW,13.9,1013.0,0.0
05/09/2019,25.5,11.0,17.5,6.2,49.6,W,14.4,1010.9,0.0
05/08/2019,27.5,11.8,18.4,9.2,56.6,W,24.3,1012.0,0.0
05/07/2019,35.4,20.2,25.3,12.6,46.5,WSW,19.5,1011.0,0.0
05/06/2019,34.6,17.0,24.8,4.6,28.5,SSW,13.0,1012.9,0.0
05/05/2019,30.0,15.2,22.2,6.8,39.3,W,16.7,1014.5,0.0
05/04/2019,31.6,10.2,17.7,5.2,46.0,WNW,13.9,1011.9,0.0
05/03/2019,31.8,19.4,25.4,8.7,34.3,W,15.4,1008.2,0.0
05/02/2019,33.5,19.2,26.7,3.5,23.2,WNW,12.7,1010.1,Tr
05/01/2019,33.0,18.4,24.6,1.2,22.7,WNW,16.2,1012.7,0.0
04/30/2019,32.8,19.0,25.2,-0.9,18.1,W,13.6,1013.1,0.0
04/29/2019,29.5,15.5,23.2,2.4,28.7,W,9.0,1012.7,----
04/28/2019,28.5,11.5,22.7,1.1,24.8,WNW,12.0,1012.4,0.0
04/27/2019,27.0,14.0,20.8,-1.0,24.3,SE,9.3,1014.8,0.0
04/26/2019,27.0,13.0,20.5,0.0,26.7,ESE,14.8,1018.0,0.0
04/25/2019,26.4,12.0,19.0,-1.8,25.9,SE,12.0,1021.9,0.0
04/24/2019,22.5,10.0,16.9,2.3,39.7,W,16.4,1023.9,0.0
04/23/2019,19.6,4.0,11.6,1.8,54.0,WNW,11.6,1020.9,0.0
04/22/2019,15.5,4.0,8.6,1.8,65.0,WNW,20.8,1015.7,0.0
04/21/2019,19.2,7.5,11.5,4.7,65.1,W,19.2,1013.2,Tr
04/20/2019,19.2,7.0,12.3,3.8,59.2,W,17.8,1016.0,0.0
04/19/2019,21.0,8.0,13.4,4.8,58.8,WNW,17.8,1015.1,0.0
04/18/2019,21.0,8.0,13.9,4.9,57.2,WNW,12.5,1014.7,0.0
04/17/2019,22.7,9.0,14.0,6.7,63.8,NW,13.9,1012.0,0.0
04/16/2019,26.5,13.4,17.3,10.8,68.0,SW,16.4,1013.1,2.4
04/15/2019,28.0,1.0,17.8,5.3,47.8,SW,13.7,1014.0,0.0
04/14/2019,27.4,17.0,21.8,5.8,36.5,S,16.9,1011.1,0.0
04/13/2019,26.4,13.6,20.3,4.6,36.8,NE,8.8,1014.4,0.0
04/12/2019,24.0,11.8,17.7,6.8,50.9,N,17.4,1015.2,0.0
07/20/2019,36.2,21.6,28.1,10.4,35.4,W,12.7,1007.3,0.0
07/19/2019,35.4,19.8,27.4,11.7,43.5,W,10.7,1007.6,0.0
07/18/2019,41.0,24.2,31.0,8.3,26.5,WNW,13.9,1004.4,0.0
07/17/2019,39.6,21.5,29.1,8.7,29.8,WNW,8.3,1005.3,0.0
07/16/2019,35.5,21.0,27.0,9.1,35.4,NNW,16.4,1005.5,0.0
07/15/2019,37.5,19.5,28.9,5.4,24.4,WNW,8.8,1004.9,0.0
07/14/2019,35.2,20.0,27.5,6.5,28.6,WNW,11.9,1006.7,0.0
07/13/2019,39.0,20.2,27.9,11.7,40.8,WNW,18.5,1006.5,0.0
07/12/2019,38.3,20.0,30.2,8.0,28.4,W,16.9,1003.7,0.0
07/11/2019,38.9,23.0,30.6,10.0,32.0,W,14.4,1001.6,0.0
07/10/2019,38.5,22.0,30.1,7.3,25.4,NW,12.0,1003.5,0.0
07/09/2019,37.0,21.0,28.8,9.0,31.2,NW,10.4,1005.7,0.0
07/08/2019,37.5,23.0,29.5,9.3,30.7,WNW,23.2,1003.9,0.0
07/07/2019,39.2,22.5,29.5,7.7,27.8,NW,14.0,1001.7,0.0
07/06/2019,39.0,22.8,30.3,6.2,23.4,NW,4.6,1001.9,0.0
07/05/2019,37.8,19.0,29.2,3.7,23.1,WNW,7.4,1005.4,0.0
07/04/2019,37.4,19.4,27.8,7.2,30.2,WSW,12.5,1007.6,0.0
07/03/2019,35.4,20.0,27.1,8.0,32.6,WSW,11.1,1006.8,0.0
07/02/2019,37.2,23.0,29.6,12.4,27.1,S,6.9,1005.3,0.0
07/01/2019,37.4,24.4,30.4,11.9,33.4,W,9.5,1004.2,0.0
06/30/2019,37.0,22.0,29.1,13.2,39.1,WSW,10.7,1003.1,0.0
06/29/2019,38.0,20.6,27.8,12.6,42.7,W,18.1,1002.2,0.0
06/28/2019,39.6,21.0,30.1,5.8,22.9,W,21.5,1002.8,0.0
06/27/2019,41.5,22.8,32.6,5.0,20.4,W,18.5,1005.2,0.0
06/26/2019,43.5,29.0,36.3,4.0,23.5,NW,11.8,1004.6,0.0
06/25/2019,42.0,26.0,34.2,5.5,17.0,N,15.6,1005.4,0.0
06/24/2019,40.0,23.0,32.1,6.8,22.7,NNW,10.9,1006.3,0.0
06/23/2019,36.5,18.4,27.4,10.1,39.5,W,4.6,1007.3,0.0
06/22/2019,35.8,18.6,27.0,7.6,33.7,WSW,8.3,1006.9,0.0
06/21/2019,34.4,19.0,26.7,8.8,35.4,WNW,8.7,1007.8,0.0
06/20/2019,33.0,18.8,25.7,8.5,36.2,NW,11.9,1008.7,0.0
06/19/2019,33.0,18.5,25.8,9.2,37.8,WNW,15.3,1010.0,0.0
06/18/2019,32.8,19.5,26.0,8.5,35.3,WNW,8.8,1010.2,0.0
06/17/2019,34.0,20.5,27.2,7.2,29.8,WNW,11.6,1007.5,0.0
06/16/2019,34.6,20.8,27.8,7.8,30.8,WSW,12.0,1005.8,0.0
06/15/2019,33.0,20.4,26.6,8.5,34.6,WSW,12.5,1006.1,0.0
06/14/2019,31.2,17.8,24.5,9.9,42.9,WSW,13.0,1007.4,0.0
06/13/2019,35.5,19.0,25.2,10.0,38.4,W,13.0,1009.1,0.0
06/12/2019,35.0,21.0,28.4,5.4,25.3,WNW,5.6,1009.1,0.0
06/11/2019,35.0,20.0,28.0,4.8,23.4,WNW,10.9,1008.4,0.0
06/10/2019,36.0,22.0,29.0,5.5,25.4,W,13.8,1005.7,0.0
06/09/2019,40.0,23.0,29.4,10.1,32.7,N,20.8,1005.5,0.0
06/08/2019,37.5,22.5,30.0,10.7,33.2,NE,17.1,1008.2,1.0
06/07/2019,39.5,22.4,28.5,10.9,39.1,NNW,14.8,1009.9,3.6
06/06/2019,40.6,27.0,33.5,8.4,22.8,NNW,16.7,1008.6,Tr
06/05/2019,40.0,20.5,32.6,7.4,22.2,NNW,16.7,1008.8,0.0
06/04/2019,40.0,24.0,32.2,6.2,21.0,W,17.1,1009.5,0.0
06/03/2019,40.6,23.0,30.9,5.4,20.9,WNW,8.5,1010.4,0.0
06/02/2019,42.0,24.0,33.0,4.7,17.3,W,10.6,1007.5,0.0
06/01/2019,41.2,28.4,34.9,3.1,14.6,NW,9.0,1005.7,0.0
09/08/2019,33.0,19.0,25.4,14.0,53.0,W,12.5,1007.9,0.0
09/07/2019,36.0,20.0,26.6,13.0,44.5,W,26.2,1008.1,0.0
09/06/2019,35.4,19.0,26.6,13.6,48.6,WSW,16.7,1008.1,0.0
09/05/2019,36.3,19.0,27.0,11.8,41.2,W,10.3,1005.6,0.0
09/04/2019,37.5,19.5,27.6,9.2,35.8,W,7.6,1005.8,0.0
09/03/2019,36.2,21.2,28.4,8.8,33.5,WNW,13.5,1006.4,0.0
09/02/2019,37.4,24.0,31.0,10.1,30.4,SW,5.6,1005.2,0.0
09/01/2019,37.5,23.0,30.7,8.2,27.4,NW,8.6,1004.6,0.0
08/31/2019,38.5,21.5,29.7,8.5,27.8,NW,4.6,1005.6,0.0
08/30/2019,41.0,24.5,30.8,11.3,30.5,WNW,10.5,1005.2,0.0
08/29/2019,40.0,24.0,31.0,10.6,29.5,W,5.3,1005.7,0.0
08/28/2019,40.5,26.5,33.4,10.5,26.7,WNW,10.7,1005.2,0.0
08/27/2019,40.0,24.0,31.5,7.4,25.5,WNW,9.5,1007.3,0.0
08/26/2019,40.0,22.5,31.3,9.0,27.6,WNW,7.4,1007.1,0.0
08/25/2019,40.5,26.0,33.0,9.8,26.1,N,12.2,1004.0,0.0
08/24/2019,41.5,27.0,34.1,9.9,23.9,NW,15.5,1003.4,0.0
08/23/2019,40.0,24.4,32.2,10.1,28.2,NW,12.5,1005.7,0.0
08/22/2019,37.5,20.0,28.8,8.5,25.4,WNW,10.0,1008.3,0.0
08/21/2019,36.4,18.4,26.9,7.6,33.3,W,8.6,1009.3,0.0
08/20/2019,35.0,23.0,29.6,9.8,31.5,W,12.0,1007.6,0.0
08/19/2019,35.0,19.0,27.6,11.7,40.6,WNW,6.0,1006.4,0.0
08/18/2019,36.8,20.2,28.0,11.7,39.0,WNW,19.5,1004.0,0.0
08/17/2019,38.6,21.6,29.9,8.1,27.1,WNW,18.5,1005.8,0.0
08/16/2019,37.6,20.4,28.0,9.3,33.3,W,19.5,1008.0,0.0
08/15/2019,37.0,21.0,28.1,9.0,31.9,W,18.1,1006.2,0.0
08/14/2019,38.5,27.0,31.2,4.4,18.5,NW,24.1,1002.8,0.0
08/13/2019,38.5,26.0,32.0,8.4,23.6,NW,17.6,1002.7,0.0
08/12/2019,38.2,22.0,28.7,12.3,39.6,WNW,8.5,1002.6,0.0
08/11/2019,36.6,20.0,27.9,12.2,40.8,WNW,13.0,1003.0,0.0
08/10/2019,36.5,20.0,27.4,10.6,38.6,WNW,25.5,1006.1,0.0
08/09/2019,37.5,20.0,28.1,9.8,34.0,WNW,14.8,1004.2,0.0
08/08/2019,37.0,19.0,27.3,10.1,38.0,W,14.8,1005.2,0.0
08/07/2019,36.6,22.6,29.1,4.8,24.7,WNW,17.8,1004.4,0.0
08/06/2019,38.3,26.2,30.7,9.0,27.5,W,18.3,1003.7,0.0
08/05/2019,38.5,22.2,29.9,11.6,35.3,WNW,15.1,1002.4,0.0
08/04/2019,37.5,22.0,29.6,11.2,34.1,W,14.8,1003.2,0.0
08/03/2019,38.6,20.8,27.7,11.1,41.3,NW,20.8,1003.4,0.0
08/02/2019,42.4,21.6,30.8,9.1,26.1,NW,32.3,1002.8,0.0
08/01/2019,41.5,26.0,33.6,4.5,18.0,W,7.4,1014.3,0.0
07/31/2019,39.2,23.4,32.3,1.8,15.5,W,8.3,1003.1,0.0
07/30/2019,38.0,21.0,29.9,7.7,29.5,W,8.8,1004.0,0.0
07/29/2019,37.6,21.0,28.5,8.2,30.5,NW,11.1,1002.7,0.0
07/28/2019,37.0,22.4,28.8,10.5,33.6,NW,17.6,1000.4,0.0
07/27/2019,39.5,21.0,28.8,9.6,34.6,WNW,10.2,1001.7,0.0
07/26/2019,39.0,21.5,30.6,5.2,21.8,WNW,8.8,1005.4,0.0
07/25/2019,38.5,21.8,30.0,1.6,17.9,WSW,15.1,1005.7,0.0
07/24/2019,39.0,20.4,29.6,4.4,21.7,WNW,10.0,1003.3,0.0
07/23/2019,39.2,21.4,30.7,5.7,22.8,W,9.3,1003.0,0.0
07/22/2019,37.4,20.8,28.5,13.8,47.2,WSW,14.4,1004.9,0.0
07/21/2019,37.4,22.2,28.9,12.6,39.4,W,11.6,1005.7,0.0
10/28/2019,25.0,13.0,17.9,11.8,73.0,ENE,6.7,1013.0,----
10/27/2019,26.0,16.5,19.3,10.2,57.5,N,19.0,1012.5,----
10/26/2019,27.0,14.5,20.0,10.2,55.8,NNW,13.4,1012.5,0.0
10/25/2019,28.0,14.5,20.4,10.2,54.1,SW,2.8,1011.6,0.0
10/24/2019,28.0,14.8,20.7,9.4,50.5,SW,8.8,1010.5,Tr
10/23/2019,28.0,15.5,21.4,9.7,51.3,WNW,10.7,1011.4,0.4
10/22/2019,28.0,16.5,21.3,9.3,47.9,NNW,11.1,1012.2,0.0
10/21/2019,29.5,16.0,21.9,11.3,53.7,NW,9.3,1014.9,0.0
10/20/2019,32.0,15.4,21.4,9.9,49.1,WNW,7.9,1016.2,0.0
10/19/2019,31.5,16.5,23.8,10.2,45.4,WNW,8.3,1014.2,0.0
10/18/2019,31.5,18.0,24.6,11.9,46.9,SW,6.5,1015.3,0.0
10/17/2019,30.8,19.0,24.9,10.2,40.6,W,7.4,1015.4,0.0
10/16/2019,32.0,20.0,26.1,8.8,35.3,W,13.0,1015.2,Tr
10/15/2019,35.0,23.0,26.8,9.8,35.6,E,9.8,1016.1,0.0
10/14/2019,35.0,21.8,29.6,6.6,23.3,NE,13.8,1014.0,0.0
10/13/2019,34.0,18.2,27.4,5.1,25.2,N,14.6,1012.1,0.0
10/12/2019,36.2,20.0,27.6,8.8,32.4,NNW,6.7,1011.1,0.0
10/11/2019,36.6,22.6,29.1,8.5,28.1,WSW,6.3,1011.7,0.0
10/10/2019,36.0,21.4,28.5,6.1,23.9,WNW,11.6,1013.7,0.0
10/09/2019,35.0,20.0,27.8,6.5,28.5,WSW,5.8,1014.5,0.0
