Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
11/24/2019,15.4,8.0,11.1,9.1,87.3,SSE,9.5,1015.2,5.0
11/23/2019,21.4,7.4,11.6,7.6,77.1,NNW,5.8,1014.6,0.8
11/22/2019,23.4,9.8,15.6,9.8,70.2,WNW,9.0,1016.5,0.0
11/21/2019,24.6,10.0,16.2,7.9,60.1,NE,6.5,1020.8,0.0
11/20/2019,24.2,8.0,15.5,7.4,59.9,ENE,8.8,1021.2,0.0
11/19/2019,24.2,11.2,16.3,6.6,54.1,E,14.4,1017.9,0.0
11/18/2019,23.6,8.4,15.6,4.6,50.9,E,11.8,1021.2,0.0
11/17/2019,20.6,6.0,13.2,8.8,77.9,SSW,8.6,1023.9,0.0
11/16/2019,19.8,6.2,12.4,8.3,78.0,WSW,11.6,1017.6,0.0
11/15/2019,19.2,4.4,11.7,8.4,83.3,WSW,4.4,1012.4,0.0
11/14/2019,21.7,11.0,15.3,10.8,75.9,E,10.9,1012.3,1.0
11/13/2019,21.2,9.2,14.6,7.9,65.4,ENE,13.0,1018.1,0.0
02/20/2019,13.2,1.0,7.0,3.5,81.1,W,4.6,1023.7,0.0
02/19/2019,12.6,1.6,6.0,2.6,81.1,WNW,10.2,1022.0,0.0
02/18/2019,14.2,-1.0,6.5,1.6,73.9,W,12.3,1020.6,0.0
02/17/2019,12.8,0.3,6.8,1.8,71.2,WSW,11.6,1023.2,0.0
02/16/2019,11.4,6.0,8.6,3.3,70.0,SW,22.5,1018.7,0.0
02/15/2019,15.0,4.4,7.7,2.0,67.7,WSW,23.3,1013.8,Tr
02/14/2019,18.4,3.0,10.8,2.1,58.8,WSW,12.7,1013.3,0.1
02/13/2019,17.6,3.8,10.3,1.4,56.8,ESE,18.5,1019.7,0.0
02/12/2019,14.0,0.6,7.7,4.1,80.8,SSW,9.3,1023.4,0.0
02/11/2019,13.0,5.0,7.8,5.7,88.1,W,14.0,1021.1,0.3
02/10/2019,12.2,1.5,7.5,5.0,85.2,W,8.3,1020.3,0.0
02/09/2019,14.0,6.0,8.6,6.6,87.1,WSW,16.7,1018.3,5.0
02/08/2019,12.5,5.2,9.2,6.6,85.5,WNW,8.8,1015.1,1.4
02/07/2019,13.8,7.4,10.9,7.7,82.7,E,16.4,1014.9,4.6
02/06/2019,19.5,6.8,12.1,3.5,60.6,E,30.6,1020.3,2.0
02/05/2019,19.6,5.2,12.4,0.6,46.6,E,27.3,1021.6,0.0
02/04/2019,18.8,0.4,11.2,-1.1,46.8,E,24.4,1022.0,0.0
02/03/2019,17.4,0.7,8.4,0.2,61.5,NE,7.4,1022.2,0.0
02/02/2019,16.4,0.0,8.1,-0.6,58.3,WNW,7.2,1023.0,0.0
02/01/2019,15.3,-1.5,7.3,-1.3,56.7,WNW,5.3,1022.6,0.0
01/31/2019,17.0,0.4,7.2,0.1,64.5,WSW,6.0,1020.6,0.0
01/30/2019,16.6,4.0,11.1,2.0,55.3,ESE,18.8,1017.2,0.0
01/29/2019,14.4,5.0,8.6,5.7,83.0,WSW,17.6,1019.9,2.4
01/28/2019,19.2,3.0,8.8,2.6,67.2,WSW,22.2,1012.7,0.0
01/27/2019,20.6,3.2,11.0,3.0,61.2,WSW,6.0,1012.8,0.0
01/26/2019,19.8,3.0,11.3,1.2,51.1,SE,8.1,1015.8,0.0
01/25/2019,20.8,0.6,10.3,1.2,57.3,SW,14.1,1017.4,0.0
01/24/2019,20.8,3.0,10.3,-1.0,50.1,ESE,13.2,1015.6,0.0
01/23/2019,18.5,0.0,7.9,1.7,69.6,S,7.2,1018.0,0.0
01/22/2019,17.8,3.0,10.6,-0.6,49.7,NE,7.9,1017.7,0.0
01/21/2019,17.0,1.4,9.3,-0.4,52.1,ENE,11.8,1020.7,0.0
01/20/2019,15.0,1.0,7.1,0.5,65.9,E,14.6,1022.5,0.0
01/19/2019,11.6,0.0,5.5,2.9,84.9,SE,8.8,1024.2,0.0
01/18/2019,10.2,2.0,7.4,5.4,87.1,W,21.8,1022.6,0.0
01/17/2019,12.6,0.2,5.3,1.8,79.9,WSW,46.8,1015.2,3.1
01/16/2019,14.6,1.6,7.2,-1.9,54.5,SW,22.2,1013.4,0.0
01/15/2019,14.0,2.0,8.0,3.4,75.0,S,14.8,1017.1,1.0
01/14/2019,13.6,5.4,8.5,-0.0,56.1,SW,35.7,1012.0,0.0
01/13/2019,16.0,4.0,10.4,-0.9,49.0,WSW,15.8,1011.1,0.0
01/12/2019,15.5,0.6,8.3,-0.2,57.0,ENE,13.0,1018.7,0.0
01/11/2019,14.5,1.0,7.6,-0.6,57.6,ESE,19.3,1023.6,0.0
01/10/2019,12.6,0.2,5.5,2.3,82.8,SE,11.1,1025.6,0.2
01/09/2019,12.0,3.8,6.9,2.8,77.1,WSW,36.4,1017.8,2.5
01/08/2019,10.2,3.6,7.0,-1.1,56.4,SW,18.3,1019.2,0.0
01/07/2019,11.0,2.2,6.5,-2.4,53.8,WSW,37.5,1018.4,0.0
01/06/2019,13.8,5.4,7.3,0.8,65.6,WSW,25.5,1015.3,0.0
01/05/2019,17.3,4.0,8.9,0.9,58.9,WNW,12.5,1020.0,0.0
01/04/2019,16.0,-0.8,6.8,0.3,66.4,S,8.3,1025.5,0.0
01/03/2019,13.2,5.8,8.6,2.5,66.5,WSW,22.0,1018.8,0.0
01/02/2019,16.0,-1.4,7.1,1.9,72.9,WSW,3.7,1018.0,0.0
04/11/2019,19.6,2.4,11.8,4.6,65.1,WNW,9.3,1016.6,0.0
04/10/2019,24.6,7.4,15.7,6.5,58.3,W,18.8,1013.2,0.0
04/09/2019,24.8,5.8,16.0,6.2,57.3,WSW,10.0,1009.4,0.0
04/08/2019,25.0,8.2,16.9,8.0,59.1,W,9.3,1009.7,0.0
04/07/2019,24.2,10.0,17.9,7.0,50.2,WSW,7.9,1011.5,0.0
04/06/2019,22.0,5.0,12.9,6.3,68.2,SW,10.9,1014.6,0.0
04/05/2019,22.3,10.2,14.0,7.8,68.0,W,13.0,1012.5,0.3
04/04/2019,21.2,8.4,13.5,5.8,62.5,SSW,8.8,1012.6,0.3
04/03/2019,18.4,2.6,11.2,3.4,63.3,WSW,8.6,1014.1,0.0
04/02/2019,16.0,4.8,10.4,4.6,70.7,WSW,14.8,1013.5,0.9
04/01/2019,14.0,6.4,9.0,4.7,75.6,WSW,22.5,1010.6,0.1
03/31/2019,17.6,8.0,10.8,6.3,74.9,SW,30.8,1006.0,1.0
03/30/2019,17.4,10.2,14.0,7.1,64.7,SSW,15.5,1007.3,0.0
03/29/2019,18.0,7.5,12.5,4.6,60.9,SE,8.8,1016.8,Tr
03/28/2019,17.4,2.0,9.8,5.5,77.5,W,11.8,1021.4,0.0
03/27/2019,15.2,5.0,9.7,5.3,76.1,WSW,14.1,1017.8,0.0
03/26/2019,12.0,2.7,7.6,5.0,84.6,WSW,16.7,1011.7,4.0
03/25/2019,18.4,3.4,8.9,5.4,80.5,WSW,20.2,1002.9,4.0
03/24/2019,20.3,8.8,12.9,7.4,71.3,NW,12.4,1004.7,0.3
03/23/2019,21.0,6.0,13.8,7.7,69.7,NW,8.6,1014.2,0.0
03/22/2019,22.6,5.8,13.6,7.0,68.4,WNW,7.6,1015.1,0.0
03/21/2019,23.0,8.8,15.1,4.5,53.3,NE,13.7,1014.2,0.0
03/20/2019,22.2,10.0,14.2,5.3,58.0,NE,11.1,1016.3,0.0
03/19/2019,21.8,3.2,12.3,5.2,66.8,NNW,7.6,1019.5,0.0
03/18/2019,18.0,0.6,8.6,5.2,81.6,W,9.7,1022.0,0.0
03/17/2019,13.0,5.4,8.6,6.3,85.4,WSW,30.8,1016.9,13.0
03/16/2019,15.0,3.6,9.0,5.3,79.9,SW,12.5,1014.3,Tr
03/15/2019,13.6,7.0,10.0,8.2,89.0,WSW,23.6,1015.6,7.0
03/14/2019,23.0,5.4,11.3,3.3,63.9,WSW,26.4,1009.1,2.0
03/13/2019,24.4,6.0,14.2,-1.1,38.6,W,12.0,1011.9,0.0
03/12/2019,24.0,2.8,11.8,1.7,62.2,S,12.0,1020.8,0.0
03/11/2019,17.4,1.6,9.4,4.9,76.2,W,10.0,1022.2,0.0
03/10/2019,20.0,2.4,11.1,1.6,57.3,WNW,8.3,1022.7,0.0
03/09/2019,17.8,2.0,9.9,1.8,61.8,WNW,10.9,1025.7,0.0
03/08/2019,15.2,5.0,10.4,5.6,73.8,WNW,16.4,1022.4,0.0
03/07/2019,17.0,2.2,9.0,5.3,79.5,W,13.4,1024.1,0.0
03/06/2019,16.2,3.0,9.6,6.1,80.9,WNW,10.4,1021.7,0.0
03/05/2019,14.4,2.4,8.4,4.8,80.9,N,9.5,1017.4,0.0
03/04/2019,14.4,1.6,7.7,3.0,74.6,SW,10.7,1016.7,0.0
03/03/2019,12.4,0.7,6.2,2.4,78.9,WSW,9.3,1017.1,0.0
03/02/2019,10.0,6.0,7.8,6.0,88.6,WSW,22.2,1017.4,1.0
03/01/2019,9.4,3.5,5.9,3.5,84.6,W,33.6,1012.4,11.0
02/28/2019,13.4,5.2,8.0,5.9,87.8,WSW,27.8,1009.3,16.4
02/27/2019,18.6,8.2,10.3,2.8,64.8,WSW,41.2,1008.9,1.2
02/26/2019,23.8,6.2,14.8,-1.7,34.6,SSE,20.4,1013.5,0.0
02/25/2019,23.0,4.4,11.9,-0.4,47.9,E,14.8,1020.3,0.0
02/24/2019,17.6,3.2,9.4,3.0,67.8,WNW,7.4,1019.7,0.0
02/23/2019,15.3,1.0,8.7,3.8,74.5,W,9.3,1018.9,0.0
02/22/2019,14.6,2.0,8.2,2.5,68.9,NW,5.8,1018.8,0.0
02/21/2019,13.8,3.2,8.5,3.2,71.7,N,7.2,1021.2,0.0
05/31/2019,40.0,18.6,31.3,3.8,19.1,N,12.7,1007.5,0.0
05/30/2019,39.6,18.2,29.9,1.4,18.2,NNE,13.7,1009.2,0.0
05/29/2019,38.8,13.0,26.6,8.2,38.0,NNW,10.7,1009.6,0.0
05/28/2019,35.8,12.4,24.8,6.2,35.1,W,9.7,1009.8,0.0
05/27/2019,35.2,9.0,22.6,0.2,30.5,WNW,8.8,1011.3,0.0
05/26/2019,34.0,15.6,24.6,1.6,27.1,W,13.9,1012.2,0.0
05/25/2019,40.6,18.0,28.2,5.4,25.5,W,13.9,1010.0,0.0
05/24/2019,39.8,18.8,30.5,0.5,15.8,SSW,12.0,1009.0,0.0
05/23/2019,38.6,18.8,28.5,0.8,18.9,S,12.3,1013.4,0.0
05/22/2019,37.2,14.2,27.4,2.5,22.1,WNW,11.6,1014.2,0.0
05/21/2019,34.6,13.4,24.3,5.8,34.7,SSW,8.8,1014.3,0.0
05/20/2019,31.0,9.4,20.2,5.3,44.0,W,10.7,1012.3,0.0
05/19/2019,28.4,9.2,21.1,0.9,28.7,WNW,11.6,1010.6,0.0
05/18/2019,37.0,12.0,21.8,6.1,41.7,W,18.1,1008.7,0.0
05/17/2019,36.5,13.7,26.7,3.6,25.7,WSW,10.7,1006.2,0.0
05/16/2019,38.6,13.8,25.9,3.8,28.3,W,13.0,1006.2,0.0
05/15/2019,38.2,15.0,27.5,1.3,22.9,ENE,14.4,1007.7,0.0
05/14/2019,36.0,12.7,24.4,2.8,28.9,NNW,6.7,1010.2,0.0
05/13/2019,33.6,10.4,22.7,3.8,34.3,WNW,12.3,1010.8,0.0
05/12/2019,32.6,8.8,21.1,-1.6,24.6,N,8.3,1012.4,0.0
05/11/2019,29.0,6.0,16.4,4.2,49.7,W,8.1,1015.2,0.0
05/10/2019,20.2,4.6,13.7,5.7,60.7,WNW,11.8,1014.3,0.0
05/09/2019,22.5,5.4,13.6,5.5,62.2,WNW,15.3,1012.6,0.0
05/08/2019,23.4,8.4,15.3,7.4,62.5,W,19.5,1014.4,0.0
05/07/2019,37.0,15.8,21.4,8.0,47.0,WNW,19.9,1012.1,0.0
05/06/2019,34.0,16.4,25.8,-3.3,16.6,SSE,12.5,1011.3,0.0
05/05/2019,31.2,8.2,19.5,2.1,38.7,ESE,11.4,1014.4,0.0
05/04/2019,27.4,8.0,15.2,3.4,54.3,W,13.4,1013.2,0.0
05/03/2019,32.3,14.0,22.8,6.1,35.6,WNW,15.1,1009.8,0.0
05/02/2019,32.4,17.8,25.7,3.0,23.8,W,16.4,1012.1,0.0
05/01/2019,32.0,10.0,22.0,3.0,31.1,W,8.8,1013.7,0.0
04/30/2019,32.4,11.4,22.1,2.0,32.4,WSW,10.7,1013.9,0.0
04/29/2019,31.4,8.0,19.6,3.6,41.4,NW,6.7,1013.9,0.0
04/28/2019,29.0,8.0,18.9,3.2,39.7,NW,9.7,1013.1,0.0
04/27/2019,28.6,14.0,20.5,-1.3,24.3,NE,11.1,1013.9,0.0
04/26/2019,25.8,11.8,20.0,2.1,32.0,ENE,14.8,1017.5,0.0
04/25/2019,25.2,8.6,17.6,0.4,34.9,ENE,13.5,1021.6,0.0
04/24/2019,23.4,5.4,14.5,3.4,54.4,NE,16.2,1024.2,0.0
04/23/2019,19.2,1.0,9.8,3.3,68.6,W,9.7,1022.0,0.0
04/22/2019,13.6,4.8,8.2,3.3,71.7,W,18.5,1017.2,1.0
04/21/2019,17.4,6.4,9.8,4.4,70.8,WSW,20.8,1012.0,7.0
04/20/2019,17.5,6.0,11.7,4.8,64.9,WSW,20.2,1017.4,0.0
04/19/2019,17.3,2.8,10.8,2.8,60.8,W,15.8,1016.6,0.0
04/18/2019,18.8,2.8,11.3,5.5,71.1,W,13.7,1016.1,0.0
04/17/2019,20.0,5.0,12.6,6.1,67.5,W,17.6,1013.1,0.0
04/16/2019,24.0,11.7,15.0,10.1,73.9,W,12.7,1014.1,2.1
04/15/2019,25.0,3.2,13.5,5.9,67.9,W,11.8,1016.2,0.0
04/14/2019,29.4,13.0,19.5,5.0,40.7,W,18.3,1010.8,0.0
04/13/2019,27.6,10.0,18.7,3.9,40.8,ESE,13.7,1015.5,0.0
04/12/2019,24.2,2.0,13.1,4.2,62.0,SE,9.0,1016.5,0.0
07/20/2019,31.5,16.8,23.6,14.4,58.4,WNW,15.1,1009.4,0.0
07/19/2019,34.5,18.6,24.3,14.8,58.6,W,17.5,1008.8,0.0
07/18/2019,39.5,22.0,28.2,13.5,42.7,W,21.5,1005.5,0.0
07/17/2019,38.2,15.4,27.6,11.0,40.7,WSW,15.3,1005.5,0.0
07/16/2019,31.8,15.4,23.9,14.6,60.3,WNW,17.8,1008.2,0.0
07/15/2019,34.4,15.2,23.8,13.4,55.6,WNW,15.5,1006.7,0.0
07/14/2019,32.4,15.2,24.2,10.4,44.4,W,16.2,1007.9,0.0
07/13/2019,36.0,18.4,26.1,14.9,54.5,W,22.9,1008.4,0.0
07/12/2019,36.0,12.5,28.1,10.1,34.0,W,19.0,1005.5,0.0
07/11/2019,34.6,20.0,27.7,9.8,35.5,W,18.5,1005.2,0.0
07/10/2019,34.2,17.4,26.0,9.9,39.4,W,16.7,1006.1,0.0
07/09/2019,33.5,16.4,26.0,12.2,43.9,W,19.9,1008.2,0.0
07/08/2019,34.2,16.6,25.1,14.7,56.9,W,16.4,1006.5,0.0
07/07/2019,33.2,11.4,26.3,10.0,37.4,W,17.4,1004.1,0.0
07/06/2019,34.0,15.0,25.7,12.0,45.6,WNW,16.9,1004.1,0.0
07/05/2019,35.5,13.4,26.2,10.1,37.7,WNW,15.1,1006.5,0.0
07/04/2019,33.6,14.0,24.3,8.6,40.6,WNW,13.7,1009.8,0.0
07/03/2019,32.5,14.0,23.7,11.8,51.6,WNW,18.1,1009.4,0.0
07/02/2019,34.8,15.6,25.4,8.2,35.2,WNW,14.4,1007.9,0.0
07/01/2019,33.6,16.0,25.8,14.0,52.0,WNW,10.2,1006.4,0.0
06/30/2019,32.0,14.4,25.5,14.5,52.8,WNW,17.4,1005.0,0.0
06/29/2019,32.0,18.8,24.6,15.8,62.2,W,23.6,1004.7,0.0
06/28/2019,34.0,16.4,26.4,9.1,35.4,W,21.7,1005.7,0.0
06/27/2019,37.5,15.4,26.7,8.9,36.4,WNW,18.3,1008.5,0.0
06/26/2019,40.8,18.0,29.2,12.0,38.4,W,15.1,1008.9,0.0
06/25/2019,40.3,17.2,29.0,7.8,31.6,WNW,10.4,1007.4,0.0
06/24/2019,36.8,13.6,25.9,10.7,44.3,W,10.0,1007.9,0.0
06/23/2019,34.4,13.4,24.9,11.7,49.0,WNW,12.0,1008.6,0.0
06/22/2019,31.4,15.6,23.6,12.3,51.2,W,16.9,1008.9,0.0
06/21/2019,31.0,15.4,24.5,8.1,37.9,W,16.7,1008.7,0.0
06/20/2019,31.6,13.4,23.1,10.4,48.0,W,19.0,1009.7,0.0
06/19/2019,31.0,15.5,23.5,11.5,50.1,WSW,20.2,1012.5,0.0
06/18/2019,31.2,15.0,23.6,11.3,49.8,W,18.3,1011.5,0.0
06/17/2019,32.0,16.4,24.6,12.6,49.4,W,18.5,1008.6,0.0
06/16/2019,30.4,14.4,24.3,11.9,50.0,W,14.1,1007.0,0.0
06/15/2019,29.2,15.0,23.4,11.8,50.3,WNW,13.2,1007.8,0.0
06/14/2019,29.0,14.2,21.9,12.9,59.6,W,12.0,1009.0,0.0
06/13/2019,33.2,16.4,22.0,13.0,59.1,W,17.5,1010.4,0.0
06/12/2019,33.6,18.0,26.2,7.3,31.2,W,13.2,1010.4,0.0
06/11/2019,33.0,14.8,25.1,6.5,34.2,WSW,12.5,1009.0,0.0
06/10/2019,31.6,14.6,24.2,9.7,43.9,WNW,14.4,1007.9,0.0
06/09/2019,34.2,17.8,23.6,12.5,52.8,W,19.5,1008.6,0.0
06/08/2019,35.0,20.0,26.9,11.9,40.4,W,17.4,1009.5,0.0
06/07/2019,37.6,22.0,28.9,11.5,36.4,NW,11.8,1009.6,0.2
06/06/2019,39.2,20.2,30.1,9.3,29.1,NW,14.8,1009.5,0.0
06/05/2019,38.8,19.0,28.7,8.5,31.1,NW,11.8,1011.9,0.0
06/04/2019,38.5,17.0,27.8,9.8,35.2,WNW,9.7,1012.2,0.0
06/03/2019,38.0,15.0,27.3,8.5,33.3,WNW,10.4,1012.0,0.0
06/02/2019,35.4,18.0,26.8,7.2,30.2,WNW,17.1,1010.2,0.0
06/01/2019,40.0,21.0,30.3,7.2,24.7,NW,19.2,1008.5,0.0
09/08/2019,30.4,17.7,22.8,15.6,67.1,WNW,15.3,1009.2,0.0
09/07/2019,31.2,18.2,24.5,16.1,62.2,W,15.3,1009.8,0.0
09/06/2019,31.2,15.2,23.3,14.6,62.5,WNW,12.0,1009.4,0.0
09/05/2019,31.0,18.4,23.7,16.4,67.9,W,14.6,1007.1,0.0
09/04/2019,33.0,17.0,23.6,14.9,62.3,W,14.6,1007.8,0.0
09/03/2019,36.0,14.6,24.9,11.5,47.3,W,11.6,1007.9,0.0
09/02/2019,36.5,20.0,27.4,12.4,45.1,WNW,12.3,1006.0,0.0
09/01/2019,36.6,19.4,27.0,13.0,45.2,W,11.6,1005.1,0.0
08/31/2019,35.4,18.0,25.9,14.3,52.7,NW,12.3,1006.8,0.0
08/30/2019,36.0,18.5,26.3,17.2,61.4,WNW,15.1,1007.5,0.0
08/29/2019,35.4,18.4,26.8,17.6,61.2,W,12.5,1007.8,0.0
08/28/2019,37.0,20.0,27.2,16.9,58.7,WNW,16.4,1007.8,0.0
08/27/2019,36.4,18.0,27.8,11.6,41.3,WSW,11.1,1008.5,0.0
08/26/2019,35.5,16.0,26.1,11.4,46.2,W,12.5,1008.7,0.0
08/25/2019,36.4,17.6,26.9,14.8,52.0,WNW,14.1,1008.0,0.0
08/24/2019,39.3,19.5,28.2,18.2,60.1,WNW,15.1,1005.8,0.0
08/23/2019,38.4,17.0,27.5,11.0,39.2,WNW,8.6,1006.5,0.0
08/22/2019,35.0,13.4,24.6,10.1,41.2,WNW,12.4,1009.4,0.0
08/21/2019,32.6,14.4,24.1,15.7,64.4,WNW,16.2,1011.3,0.0
08/20/2019,33.0,14.8,24.5,12.9,52.9,WNW,13.9,1009.3,0.0
08/19/2019,32.2,12.0,23.5,12.7,55.5,W,13.9,1007.9,0.0
08/18/2019,34.5,16.7,24.3,15.3,61.2,WNW,15.3,1006.5,0.0
08/17/2019,37.0,17.0,26.6,12.0,42.2,W,15.8,1007.0,0.0
08/16/2019,36.2,16.6,26.6,8.8,34.6,W,12.7,1008.4,0.0
08/15/2019,34.2,12.0,25.4,9.9,38.5,WNW,17.7,1007.8,0.0
08/14/2019,35.0,18.0,26.4,6.4,29.0,WNW,17.1,1006.7,0.0
08/13/2019,34.2,16.2,26.4,5.4,28.2,WNW,15.8,1004.9,0.0
08/12/2019,33.0,17.0,25.7,12.3,44.3,W,16.2,1005.4,0.0
08/11/2019,32.6,15.5,24.4,12.3,49.3,W,16.9,1005.6,0.0
08/10/2019,32.5,17.2,24.2,14.6,59.6,W,18.8,1005.6,0.0
08/09/2019,34.0,15.0,24.3,13.7,55.2,WNW,16.2,1006.5,0.0
08/08/2019,32.0,15.0,24.2,15.0,59.7,WNW,16.7,1007.4,0.0
08/07/2019,32.2,14.4,23.9,13.5,54.5,W,15.8,1006.8,0.0
08/06/2019,34.5,18.0,25.4,14.3,54.6,W,16.7,1005.7,0.0
08/05/2019,35.0,15.0,26.1,15.4,53.8,W,19.9,1004.8,0.0
08/04/2019,33.4,18.0,25.5,14.0,51.2,WNW,19.5,1004.8,0.0
08/03/2019,32.0,17.5,24.2,17.0,67.9,W,16.4,1006.2,0.0
08/02/2019,36.2,17.4,25.0,15.5,58.4,W,19.9,1006.0,0.0
08/01/2019,40.0,17.4,27.5,11.1,39.0,WNW,13.8,1003.5,0.0
07/31/2019,38.6,18.0,28.5,7.1,29.8,WNW,12.0,1004.9,0.0
07/30/2019,36.0,13.0,25.9,7.9,37.6,W,11.6,1005.5,0.0
07/29/2019,33.2,15.0,25.1,12.4,50.5,W,15.3,1004.5,0.0
07/28/2019,31.2,16.0,24.9,13.0,49.5,W,15.8,1003.4,0.0
07/27/2019,34.5,18.0,25.7,14.3,51.4,W,19.0,1004.8,0.0
07/26/2019,36.0,12.5,26.1,9.2,39.6,W,13.4,1006.7,0.0
07/25/2019,34.8,15.6,25.9,7.2,36.9,W,10.2,1007.4,0.0
07/24/2019,35.5,13.0,26.5,7.2,32.4,WNW,16.4,1005.1,0.0
07/23/2019,34.8,13.0,26.4,11.7,43.0,WNW,15.1,1004.9,0.0
07/22/2019,33.8,11.5,24.7,15.3,59.7,W,16.9,1006.5,0.0
07/21/2019,31.6,16.4,24.2,16.1,63.6,W,17.6,1008.4,0.0
10/28/2019,26.5,11.4,18.6,10.8,62.0,W,10.4,1012.6,0.0
10/27/2019,25.5,10.2,19.3,10.8,62.0,NNW,12.7,1011.4,0.5
10/26/2019,26.4,12.0,18.5,8.1,52.8,NE,10.0,1012.6,0.0
10/25/2019,25.6,10.4,17.7,7.1,51.7,WSW,6.9,1011.7,0.0
10/24/2019,29.3,12.2,18.9,12.0,67.9,W,9.5,1010.9,0.0
10/23/2019,27.5,15.3,21.5,8.4,45.8,ENE,19.0,1010.2,0.0
10/22/2019,27.5,10.9,19.8,10.6,58.9,ENE,6.9,1012.2,0.0
10/21/2019,27.6,9.9,19.1,12.4,70.9,W,11.1,1015.7,0.0
10/20/2019,27.5,9.8,19.4,12.1,64.9,WNW,9.3,1016.9,0.0
10/19/2019,28.5,10.0,19.5,13.1,69.7,W,10.4,1016.0,0.0
10/18/2019,30.4,14.8,21.6,14.8,69.8,W,7.2,1015.7,0.0
10/17/2019,30.0,15.0,21.9,13.1,59.8,ENE,12.5,1015.1,4.8
10/16/2019,33.0,19.0,23.9,11.0,46.0,E,15.1,1014.5,3.0
10/15/2019,35.0,21.0,27.8,8.4,31.1,E,18.8,1013.8,0.0
10/14/2019,34.4,17.4,26.6,7.4,32.2,E,13.7,1013.5,0.0
10/13/2019,33.4,12.0,22.2,12.5,63.1,N,8.1,1013.0,0.0
10/12/2019,32.5,10.7,22.3,13.6,61.7,WNW,10.2,1013.0,0.0
10/11/2019,35.1,15.0,24.7,9.7,41.6,W,6.7,1012.8,0.0
10/10/2019,34.5,13.7,23.7,8.5,42.4,W,7.4,1014.3,0.0
10/09/2019,33.7,14.5,24.8,10.7,44.8,W,9.3,1015.6,0.0
